ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/20/034/9,020034,Сплоченность морского льда,9,"Припай, сплоченный или очень сплоченный лед в сторону моря от границы льда",В наблюдаемом районе сплоченность льда различная,"Судно находится во льдах или в пределах 0,5 морской мили от кромки льда ",,,Operational,PDF
bufr4/0/20/034/10-13,020034,Сплоченность морского льда,10-13,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/034/14,020034,Сплоченность морского льда,14,"Определение льда затруднено вследствие темноты, плохой видимости или вследствие того, что судно находится на расстоянии более 0,5 морской мили от кромки льда",,,,,Operational,PDF
bufr4/0/20/034/15-30,020034,Сплоченность морского льда,15-30,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/034/31,020034,Сплоченность морского льда,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/035/0,020035,Количество и тип льда,0,Лед материкового происхождения отсутствует,,,,,Operational,PDF
bufr4/0/20/035/1,020035,Количество и тип льда,1,"1–5 айсбергов, нет кусков или обломков айсбергов",,,,,Operational,PDF
bufr4/0/20/035/2,020035,Количество и тип льда,2,"6–10 айсбергов, нет кусков или обломков айсбергов",,,,,Operational,PDF
bufr4/0/20/035/3,020035,Количество и тип льда,3,"11–20 айсбергов, нет кусков или обломков айсбергов",,,,,Operational,PDF
bufr4/0/20/035/4,020035,Количество и тип льда,4,До и включая 10 кусков и обломков айсберга — айсбергов нет,,,,,Operational,PDF
bufr4/0/20/035/5,020035,Количество и тип льда,5,Более 10 кусков или обломков айсберга — айсбергов нет,,,,,Operational,PDF
bufr4/0/20/035/6,020035,Количество и тип льда,6,1–5 айсбергов с кусками или обломками айсбергов,,,,,Operational,PDF
bufr4/0/20/035/7,020035,Количество и тип льда,7,6–10 айсбергов с кусками или обломками айсбергов,,,,,Operational,PDF
bufr4/0/20/035/8,020035,Количество и тип льда,8,11–20 айсбергов с кусками или обломками айсбергов,,,,,Operational,PDF
bufr4/0/20/035/9,020035,Количество и тип льда,9,Более 20 айсбергов с кусками и обломками айсбергов — значительная опасность для навигации,,,,,Operational,PDF
bufr4/0/20/035/10-13,020035,Количество и тип льда,10-13,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/035/14,020035,Количество и тип льда,14,"Сводка не подготовлена вследствие темноты, плохой видимости или так как виден только морской лед",,,,,Operational,PDF
bufr4/0/20/035/15,020035,Количество и тип льда,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/036/0,020036,Ледовая обстановка,0,Судно в чистой воде с плавучим льдом в поле зрения,,,,,Operational,PDF
bufr4/0/20/036/1,020036,Ледовая обстановка,1,Судно в легкопроходимом льде; условия улучшаются,,,,,Operational,PDF
bufr4/0/20/036/2,020036,Ледовая обстановка,2,Судно в легкопроходимом льде; условия не меняются,,,,,Operational,PDF
bufr4/0/20/036/3,020036,Ледовая обстановка,3,Судно в легкопроходимом льде; условия ухудшаются,,,,,Operational,PDF
bufr4/0/20/036/4,020036,Ледовая обстановка,4,Судно в труднопроходимом льде; условия улучшаются,,,,,Operational,PDF
bufr4/0/20/036/5,020036,Ледовая обстановка,5,Судно в труднопроходимом льде; условия не меняются,,,,,Operational,PDF
bufr4/0/20/036/6,020036,Ледовая обстановка,6,Судно в труднопроходимом льде и условия ухудшаются; формирование льда и смерзание ледяных полей,,,,,Operational,PDF
bufr4/0/20/036/7,020036,Ледовая обстановка,7,Судно в труднопроходимом льде и условия ухудшаются; лед под небольшим давлением,,,,,Operational,PDF
bufr4/0/20/036/8,020036,Ледовая обстановка,8,Судно в труднопроходимом льде и условия ухудшаются; лед под умеренным или сильным давлением,,,,,Operational,PDF
bufr4/0/20/036/9,020036,Ледовая обстановка,9,Судно в труднопроходимом льде и условия ухудшаются; судно зажато льдами,,,,,Operational,PDF
bufr4/0/20/036/10-29,020036,Ледовая обстановка,10-29,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/036/30,020036,Ледовая обстановка,30,Определение льда затруднено вследствие темноты или плохой видимости,,,,,Operational,PDF
bufr4/0/20/036/31,020036,Ледовая обстановка,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/037/0,020037,Стадии развития льда,0,"Только начальные виды льдов (ледяные иглы, ледяное сало, снежура, шуга)",,,,,Operational,PDF
bufr4/0/20/037/1,020037,Стадии развития льда,1,"Нилас или склянка, толщина менее 10 см",,,,,Operational,PDF
bufr4/0/20/037/2,020037,Стадии развития льда,2,"Молодые льды (серый лед, серо-белый лед), толщина 10–30 см",,,,,Operational,PDF
bufr4/0/20/037/3,020037,Стадии развития льда,3,Преимущественно начальные виды льдов и/или молодые льды с небольшим количеством однолетнего льда,,,,,Operational,PDF
bufr4/0/20/037/4,020037,Стадии развития льда,4,Преимущественно тонкий однолетний лед с небольшим количеством начальных видов льдов и/или молодых льдов,,,,,Operational,PDF
bufr4/0/20/037/5,020037,Стадии развития льда,5,Только тонкий однолетний лед (30–70 см),,,,,Operational,PDF
bufr4/0/20/037/6,020037,Стадии развития льда,6,Преимущественно средний однолетний лед (70–120 см) и толстый однолетний лед (толщина больше 120 см) с небольшим количеством более тонкого (молодого) однолетнего льда,,,,,Operational,PDF
bufr4/0/20/037/7,020037,Стадии развития льда,7,Только средний и толстый однолетний лед,,,,,Operational,PDF
bufr4/0/20/037/8,020037,Стадии развития льда,8,Преимущественно средний и толстый однолетний лед с небольшим количеством старого льда (обычно толщина более 2 м),,,,,Operational,PDF
bufr4/0/20/037/9,020037,Стадии развития льда,9,Преимущественно старый лед,,,,,Operational,PDF
bufr4/0/20/037/10-29,020037,Стадии развития льда,10-29,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/037/30,020037,Стадии развития льда,30,"Определение льда затруднено вследствие темноты, плохой видимости или потому что виден только лед, образовавшийся на суше, или вследствие того, что судно находится на расстоянии более 0,5 морской мили от кромки льда",,,,,Operational,PDF
bufr4/0/20/037/31,020037,Стадии развития льда,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/040/0,020040,Эволюция поземка,0,Поземок закончился до срока наблюдения,,,,,Operational,PDF
bufr4/0/20/040/1,020040,Эволюция поземка,1,Интенсивность уменьшается,,,,,Operational,PDF
bufr4/0/20/040/2,020040,Эволюция поземка,2,Без изменений,,,,,Operational,PDF
bufr4/0/20/040/3,020040,Эволюция поземка,3,Интенсивность увеличивается,,,,,Operational,PDF
bufr4/0/20/040/4,020040,Эволюция поземка,4,"Продолжается после перерыва, который продлился менее 30 минут",,,,,Operational,PDF
bufr4/0/20/040/5,020040,Эволюция поземка,5,Метель превратилась в поземок,,,,,Operational,PDF
bufr4/0/20/040/6,020040,Эволюция поземка,6,Поземок превратился в метель,,,,,Operational,PDF
bufr4/0/20/040/7,020040,Эволюция поземка,7,"Поземок начался снова после перерыва, который продлился более 30 минут",,,,,Operational,PDF
bufr4/0/20/040/8-14,020040,Эволюция поземка,8-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/040/15,020040,Эволюция поземка,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/041/0,020041,Обледенение фюзеляжа,0,Обледенения нет,,,,,Operational,PDF
bufr4/0/20/041/1,020041,Обледенение фюзеляжа,1,Слабое обледенение,,,,,Operational,PDF
bufr4/0/20/041/2,020041,Обледенение фюзеляжа,2,Слабое обледенение в облаках,,,,,Operational,PDF
bufr4/0/20/041/3,020041,Обледенение фюзеляжа,3,Слабое обледенение в осадках,,,,,Operational,PDF
bufr4/0/20/041/4,020041,Обледенение фюзеляжа,4,Умеренное обледенение,,,,,Operational,PDF
bufr4/0/20/041/5,020041,Обледенение фюзеляжа,5,Умеренное обледенение в облаках,,,,,Operational,PDF
bufr4/0/20/041/6,020041,Обледенение фюзеляжа,6,Умеренное обледенение в осадках,,,,,Operational,PDF
bufr4/0/20/041/7,020041,Обледенение фюзеляжа,7,Сильное обледенение,,,,,Operational,PDF
bufr4/0/20/041/8,020041,Обледенение фюзеляжа,8,Сильное обледенение в облаках,,,,,Operational,PDF
bufr4/0/20/041/9,020041,Обледенение фюзеляжа,9,Сильное обледенение в осадках,,,,,Operational,PDF
bufr4/0/20/041/10,020041,Обледенение фюзеляжа,10,Следы обледенения,,,,,Operational,PDF
bufr4/0/20/041/11,020041,Обледенение фюзеляжа,11,Следы обледенения в облаках,,,,,Operational,PDF
bufr4/0/20/041/12,020041,Обледенение фюзеляжа,12,Следы обледенения в осадках,,,,,Operational,PDF
bufr4/0/20/041/13-14,020041,Обледенение фюзеляжа,13-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/041/15,020041,Обледенение фюзеляжа,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/042/0,020042,Наличие обледенения фюзеляжа,0,Обледенение отсутствует,,,,,Operational,PDF
bufr4/0/20/042/1,020042,Наличие обледенения фюзеляжа,1,Обледенение присутствует,,,,,Operational,PDF
bufr4/0/20/042/2,020042,Наличие обледенения фюзеляжа,2,Зарезервировано,,,,,Operational,PDF
bufr4/0/20/042/3,020042,Наличие обледенения фюзеляжа,3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/045/0,020045,Условия переохлажденных крупных капель (SLD),0,Условия SLD отсутствуют,,,,,Operational,PDF
bufr4/0/20/045/1,020045,Условия переохлажденных крупных капель (SLD),1,Условия SLD присутствуют,,,,,Operational,PDF
bufr4/0/20/045/2,020045,Условия переохлажденных крупных капель (SLD),2,Зарезервировано,,,,,Operational,PDF
bufr4/0/20/045/3,020045,Условия переохлажденных крупных капель (SLD),3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/048/0,020048,Эволюция характеристики,0,Стабильность,,,,,Operational,PDF
bufr4/0/20/048/1,020048,Эволюция характеристики,1,Уменьшение,,,,,Operational,PDF
bufr4/0/20/048/2,020048,Эволюция характеристики,2,Усиление,,,,,Operational,PDF
bufr4/0/20/048/3,020048,Эволюция характеристики,3,Неизвестна,,,,,Operational,PDF
bufr4/0/20/048/4-14,020048,Эволюция характеристики,4-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/048/15,020048,Эволюция характеристики,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/050/0,020050,Индекс облачности,0,Зарезервировано,,,,,Operational,PDF
bufr4/0/20/050/1,020050,Индекс облачности,1,Первый нижний ярус облаков,,,,,Operational,PDF
bufr4/0/20/050/2,020050,Индекс облачности,2,Второй нижний ярус облаков,,,,,Operational,PDF
bufr4/0/20/050/3,020050,Индекс облачности,3,Третий нижний ярус облаков,,,,,Operational,PDF
bufr4/0/20/050/4,020050,Индекс облачности,4,Первый средний ярус облаков,,,,,Operational,PDF
bufr4/0/20/050/5,020050,Индекс облачности,5,Второй средний ярус облаков,,,,,Operational,PDF
bufr4/0/20/050/6,020050,Индекс облачности,6,Третий средний ярус облаков,,,,,Operational,PDF
bufr4/0/20/050/7,020050,Индекс облачности,7,Первый верхний ярус облаков,,,,,Operational,PDF
bufr4/0/20/050/8,020050,Индекс облачности,8,Второй верхний ярус облаков,,,,,Operational,PDF
bufr4/0/20/050/9-254,020050,Индекс облачности,9-254,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/050/255,020050,Индекс облачности,255,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/055/0,020055,Состояние неба в тропиках,0,"Кучевые облака относительно малых размеров, если они присутствуют как таковые; в основном охватывают менее 2/8 неба, кроме наветренной стороны склонов приподнятой местности; средняя ширина облаков по крайней мере равна их мощности по вертикали.",,,,,Operational,PDF
bufr4/0/20/055/1,020055,Состояние неба в тропиках,1,"Кучевые облака средних размеров, охватывающие менее 2/8 неба; средняя ширина облаков больше их мощности по вертикали; в виде вертикальных башен, с признаками незначительных осадков или без них, кроме наветренной стороны склонов приподнятой местности; обычно облака среднего и верхнего ярусов отсутствуют.",,,,,Operational,PDF
bufr4/0/20/055/2,020055,Состояние неба в тропиках,2,"Развивающиеся кучевые облака с быстро растущими в высоту высокими башенками, уменьшающиеся в размере, вершины которых стремятся отделиться от нижней части облака и рассеиваются через несколько минут после отделения.",,,,,Operational,PDF
bufr4/0/20/055/3,020055,Состояние неба в тропиках,3,"Развивающиеся кучевые облака с башнями, которые явно «заваливаются» в подветренную сторону; вертикальная мощность облаков более чем в полтора раза превышает их среднюю ширину.",,,,,Operational,PDF
bufr4/0/20/055/4,020055,Состояние неба в тропиках,4,"Развивающиеся кучевые облака с башнями, которые явно «заваливаются» в наветренную сторону; вертикальная мощность облаков более чем в полтора раза превышает их среднюю ширину.",,,,,Operational,PDF
bufr4/0/20/055/5,020055,Состояние неба в тропиках,5,"Высокие мощные кучевые облака, вертикальная мощность которых в 2 раза больше их средней ширины; скоплений или гряд не образуют; один или более облачных слоев протянулся от облачных башен, хотя постоянных слоев не наблюдается.",,,(см. примечание),55,Operational,PDF
bufr4/0/20/055/6,020055,Состояние неба в тропиках,6,"Отдельные кучево-дождевые облака или большое скопление башенок кучевых облаков, разделенных широкими просветами; основания облаков обычно темные, почти все ячейки ливневого характера; могут наблюдаться рассеянные облака верхнего и среднего ярусов; высота отдельных ячеек кучевых облаков в 1–2 раза больше их ширины.",,,,,Operational,PDF
bufr4/0/20/055/7,020055,Состояние неба в тропиках,7,"Многочисленные кучевые облака, простирающиеся в средней тропосфере, с разорванными или сплошными слоями облаков среднего яруса и/или перисто-слоистых облаков; башни кучевых облаков с высотой обычно не уменьшаются в размере; неровные темные основания облаков, в которых встречаются ячейки ливневого характера.",,,,,Operational,PDF
bufr4/0/20/055/8,020055,Состояние неба в тропиках,8,"Сплошная плотная облачность среднего яруса и/или слои перисто-слоистых облаков с небольшим количеством больших отдельных кучево-дождевых или мощных кучевых облаков, проникающих в эти слои; временами выпадает слабый дождь из высокослоистых облаков; основания кучево-дождевых облаков неровные и темные с видимыми ячейками ливневого характера.",,,(см. примечание),55,Operational,PDF
bufr4/0/20/055/9,020055,Состояние неба в тропиках,9,"Сплошные слои облаков среднего яруса и/или перисто-слоистых облаков с кучево-дождевыми и мощными кучевыми облаками, выстроившимися в гряды или образующие полосы облаков; дождь обычно выпадает из слоев высокослоистых облаков, а сильные ливневые дожди — из кучево-дождевых облаков; ветер порывистый.",,,,,Operational,PDF
bufr4/0/20/055/10,020055,Состояние неба в тропиках,10,Состояние неба неизвестно или не описывается ни одной из приведенных выше характеристик.,,,,,Operational,PDF
bufr4/0/20/055/11-14,020055,Состояние неба в тропиках,11-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/055/15,020055,Состояние неба в тропиках,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/056/0,020056,Фазовое состояние воды в облаке,0,Неизвестно,,,,,Operational,PDF
bufr4/0/20/056/1,020056,Фазовое состояние воды в облаке,1,Вода,,,,,Operational,PDF
bufr4/0/20/056/2,020056,Фазовое состояние воды в облаке,2,Лед,,,,,Operational,PDF
bufr4/0/20/056/3,020056,Фазовое состояние воды в облаке,3,Смешанная,,,,,Operational,PDF
bufr4/0/20/056/4,020056,Фазовое состояние воды в облаке,4,Ясно,,,,,Operational,PDF
bufr4/0/20/056/5,020056,Фазовое состояние воды в облаке,5,Переохлажденная жидкая вода,,,,,Operational,PDF
bufr4/0/20/056/6,020056,Фазовое состояние воды в облаке,6,Зарезервирована,,,,,Operational,PDF
bufr4/0/20/056/7,020056,Фазовое состояние воды в облаке,7,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/062/0,020062,Состояние поверхности земли (со снегом или без снега),0,Поверхность почвы сухая (без трещин и без заметного количества пыли или рыхлого песка),"без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/1,020062,Состояние поверхности земли (со снегом или без снега),1,Поверхность почвы сырая,"без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/2,020062,Состояние поверхности земли (со снегом или без снега),2,Поверхность почвы влажная (вода застаивается на поверхности и образует малые или большие лужи),"без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/3,020062,Состояние поверхности земли (со снегом или без снега),3,Затопленная,"без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/4,020062,Состояние поверхности земли (со снегом или без снега),4,Поверхность почвы замерзшая,"без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/5,020062,Состояние поверхности земли (со снегом или без снега),5,Гололед на поверхности почвы,"без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/6,020062,Состояние поверхности земли (со снегом или без снега),6,"Рыхлая сухая пыль или песок, не покрывающие поверхность почвы полностью","без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/7,020062,Состояние поверхности земли (со снегом или без снега),7,"Тонкий слой рыхлой сухой пыли или песка, покрывающий поверхность почвы полностью","без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/8,020062,Состояние поверхности земли (со снегом или без снега),8,"Умеренный или толстый слой сухой пыли или песка, покрывающий поверхность почвы полностью","без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/9,020062,Состояние поверхности земли (со снегом или без снега),9,"Чрезвычайно сухая, с трещинами","без снега или ледяного покрова, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/10,020062,Состояние поверхности земли (со снегом или без снега),10,Поверхность земли преимущественно покрыта льдом,"со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/11,020062,Состояние поверхности земли (со снегом или без снега),11,"Слежавшийся или мокрый снег (со льдом или без него), покрывающий менее половины поверхности почвы","со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/12,020062,Состояние поверхности земли (со снегом или без снега),12,"Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью","со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/13,020062,Состояние поверхности земли (со снегом или без снега),13,"Ровный слой слежавшегося или мокрого снега, покрывающий поверхность почвы полностью","со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/14,020062,Состояние поверхности земли (со снегом или без снега),14,"Неровный слой слежавшегося или мокрого снега, покрывающий поверхность почвы полностью","со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/15,020062,Состояние поверхности земли (со снегом или без снега),15,"Сухой рассыпчатый снег, покрывающий менее половины поверхности почвы","со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/16,020062,Состояние поверхности земли (со снегом или без снега),16,"Сухой рассыпчатый снег, покрывающий по крайней мере половину поверхности почвы (но не полностью)","со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/17,020062,Состояние поверхности земли (со снегом или без снега),17,"Ровный слой сухого рассыпчатого снега, покрывающий поверхность почвы полностью","со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/18,020062,Состояние поверхности земли (со снегом или без снега),18,"Неровный слой сухого рассыпчатого снега, покрывающий поверхность почвы полностью","со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/19,020062,Состояние поверхности земли (со снегом или без снега),19,"Снег, покрывающий поверхность земли полностью; глубокие сугробы","со снегом или ледяным покровом, который может быть измерен",,,,Operational,PDF
bufr4/0/20/062/20-30,020062,Состояние поверхности земли (со снегом или без снега),20-30,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/062/31,020062,Состояние поверхности земли (со снегом или без снега),31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/063/0,020063,Особые явления,0,Зарезервировано,,,,,Operational,PDF
bufr4/0/20/063/1,020063,Особые явления,1,"Порывы ветра наибольшей скорости, превышающей 11,5 м/с",,,,,Operational,PDF
bufr4/0/20/063/2,020063,Особые явления,2,"Наибольшая средняя скорость ветра, превышающая 17,5 м/с",,,,,Operational,PDF
bufr4/0/20/063/3-6,020063,Особые явления,3-6,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/063/7,020063,Особые явления,7,Видимость более чем 100 000 м,,,,,Operational,PDF
bufr4/0/20/063/8-9,020063,Особые явления,8-9,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/063/10-19,020063,Особые явления,10-19,Мираж,,,,,Operational,PDF
bufr4/0/20/063/10,020063,Особые явления,10,Мираж — спецификации нет,,,,,Operational,PDF
bufr4/0/20/063/11,020063,Особые явления,11,Мираж — приподнятое изображение удаленного объекта (имеющего неясные очертания),,,,,Operational,PDF
bufr4/0/20/063/12,020063,Особые явления,12,"Мираж — четкое изображение удаленного объекта, приподнятого над горизонтом",,,,,Operational,PDF
bufr4/0/20/063/13,020063,Особые явления,13,Мираж — перевернутое изображение удаленного объекта,,,,,Operational,PDF
bufr4/0/20/063/14,020063,Особые явления,14,"Мираж — сложные, многократно повторяемые изображения удаленного объекта (изображения не перевернуты)",,,,,Operational,PDF
bufr4/0/20/063/15,020063,Особые явления,15,"Мираж — сложные, многократно повторяемые изображения удаленного объекта (некоторые изображения перевернуты)",,,,,Operational,PDF
bufr4/0/20/063/16,020063,Особые явления,16,"Мираж — солнце или луна, наблюдаемые заметно искаженными",,,,,Operational,PDF
bufr4/0/20/063/17,020063,Особые явления,17,"Мираж — солнце является видимым, хотя астрономически находится ниже горизонта",,,,,Operational,PDF
bufr4/0/20/063/18,020063,Особые явления,18,"Мираж — луна является видимой, хотя астрономически находится ниже горизонта",,,,,Operational,PDF
bufr4/0/20/063/19,020063,Особые явления,19,Зарезервировано,,,,,Operational,PDF
bufr4/0/20/063/20-22,020063,Особые явления,20-22,"Ухудшение освещенности в дневное время, наиболее сильное в указанном направлении",,,,,Operational,PDF
bufr4/0/20/063/20,020063,Особые явления,20,"Сильное ухудшение освещенности в дневное время, наиболее сильное в указанном направлении",,,,,Operational,PDF
bufr4/0/20/063/21,020063,Особые явления,21,"Очень сильное ухудшение освещенности в дневное время, наиболее сильное в указанном направлении",,,,,Operational,PDF
bufr4/0/20/063/22,020063,Особые явления,22,"Наступление темноты в дневное время, наиболее сильное в указанном направлении",,,,,Operational,PDF
bufr4/0/20/063/23-30,020063,Особые явления,23-30,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/063/31-39,020063,Особые явления,31-39,"Окрашивание и/или конвергенция облаков, связанных с тропическим возмущением",,,,,Operational,PDF
bufr4/0/20/063/31,020063,Особые явления,31,"Слабая окраска облаков при восходе солнца, связанных с тропическим возмущением",,,,,Operational,PDF
bufr4/0/20/063/32,020063,Особые явления,32,"Темно-красная окраска облаков при восходе солнца, связанных с тропическим возмущением",,,,,Operational,PDF
bufr4/0/20/063/33,020063,Особые явления,33,"Слабая окраска облаков при восходе солнца, связанных с тропическим возмущением",,,,,Operational,PDF
bufr4/0/20/063/34,020063,Особые явления,34,"Темно-красная окраска облаков при заходе солнца, связанных с тропическим возмущением",,,,,Operational,PDF
bufr4/0/20/063/35,020063,Особые явления,35,"Конвергенция облаков CH в точке ниже 45°, формирующихся или растущих и связанных с тропическим возмущением",,,,,Operational,PDF
bufr4/0/20/063/36,020063,Особые явления,36,"Конвергенция облаков CH в точке выше 45°, связанных с тропическим возмущением",,,,,Operational,PDF
bufr4/0/20/063/37,020063,Особые явления,37,"Конвергенция облаков CH в точке ниже 45°, рассеивающихся или уменьшающихся и связанных с тропическим возмущением",,,,,Operational,PDF
bufr4/0/20/063/38,020063,Особые явления,38,"Конвергенция облаков CH в точке выше 45°, связанных с тропическим возмущением",,,,,Operational,PDF
bufr4/0/20/063/39,020063,Особые явления,39,Зарезервировано,,,,,Operational,PDF
bufr4/0/20/063/40-43,020063,Особые явления,40-43,Иней или окрашенные осадки,,,,,Operational,PDF
bufr4/0/20/063/40,020063,Особые явления,40,Иней на горизонтальных поверхностях,,,,,Operational,PDF
bufr4/0/20/063/41,020063,Особые явления,41,Иней на горизонтальных и вертикальных поверхностях,,,,,Operational,PDF
bufr4/0/20/063/42,020063,Особые явления,42,"Осадки, содержащие песок или пыль, принесенные из пустыни",,,,,Operational,PDF
bufr4/0/20/063/43,020063,Особые явления,43,"Осадки, содержащие вулканический пепел",,,,,Operational,PDF
bufr4/0/20/063/44-49,020063,Особые явления,44-49,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/063/50-59,020063,Особые явления,50-59,Характер и/или тип шквала,,,,,Operational,PDF
bufr4/0/20/063/50,020063,Особые явления,50,"Штиль или легкий ветер, за которым последовал шквал",,,,,Operational,PDF
bufr4/0/20/063/51,020063,Особые явления,51,"Штиль или легкий ветер, за которым последовала серия шквалов",,,,,Operational,PDF
bufr4/0/20/063/52,020063,Особые явления,52,"Ветреная погода, за которой последовал шквал",,,,,Operational,PDF
bufr4/0/20/063/53,020063,Особые явления,53,"Порывистый ветер, за которым последовала серия шквалов",,,,,Operational,PDF
bufr4/0/20/063/54,020063,Особые явления,54,"Шквал, за которым последовал порывистый ветер",,,,,Operational,PDF
bufr4/0/20/063/55,020063,Особые явления,55,"Преобладающая ветреная погода, временами шквалы",,,,,Operational,PDF
bufr4/0/20/063/56,020063,Особые явления,56,"Шквал, приближающийся к станции",,,,,Operational,PDF
bufr4/0/20/063/57,020063,Особые явления,57,Фронтальный шквал,,,,,Operational,PDF
bufr4/0/20/063/58,020063,Особые явления,58,Шквал с пыльным или песчаным поземком или с пыльной или песчаной бурей,,,,,Operational,PDF
bufr4/0/20/063/59,020063,Особые явления,59,Фронтальный шквал с пыльным или песчаным поземком или с пыльной или песчаной бурей,,,,,Operational,PDF
bufr4/0/20/063/60-69,020063,Особые явления,60-69,"Изменение температуры, связанное с гололедом или изморозью, за указанный период",,,,,Operational,PDF
bufr4/0/20/063/60,020063,Особые явления,60,Температура устойчивая,,,,,Operational,PDF
bufr4/0/20/063/61,020063,Особые явления,61,"Температура падает, не понижаясь ниже 0 °C",,,,,Operational,PDF
bufr4/0/20/063/62,020063,Особые явления,62,"Температура поднимается, не повышаясь выше 0 °C",,,,,Operational,PDF
bufr4/0/20/063/63,020063,Особые явления,63,Температура падает до величины ниже 0 °C,,,,,Operational,PDF
bufr4/0/20/063/64,020063,Особые явления,64,Температура поднимается до величины выше 0 °C,,,,,Operational,PDF
bufr4/0/20/063/65,020063,Особые явления,65,"Неравномерное изменение, колебания температуры с переходом через 0 °C",,,,,Operational,PDF
bufr4/0/20/063/66,020063,Особые явления,66,"Неравномерное изменение, колебания температуры без перехода через 0 °C",,,,,Operational,PDF
bufr4/0/20/063/67,020063,Особые явления,67,Изменение температуры не наблюдалось,,,,,Operational,PDF
bufr4/0/20/063/68,020063,Особые явления,68,Не выделено,,,,,Operational,PDF
bufr4/0/20/063/69,020063,Особые явления,69,Изменение температуры неизвестно из-за отсутствия термографа,,,,,Operational,PDF
bufr4/0/20/063/70-79,020063,Особые явления,70-79,Изменение видимости в течение указанного периода,,,,,Operational,PDF
bufr4/0/20/063/70,020063,Особые явления,70,Видимость не изменяется (солнце видно) в указанном направлении,,,(см. примечание),61,Operational,PDF
bufr4/0/20/063/71,020063,Особые явления,71,Видимость не изменяется (солнца не видно) в указанном направлении,,,(см. примечание),61,Operational,PDF
bufr4/0/20/063/72,020063,Особые явления,72,Видимость увеличилась (солнце видно) в указанном направлении,,,(см. примечание),61,Operational,PDF
bufr4/0/20/063/73,020063,Особые явления,73,Видимость увеличилась (солнца не видно) в указанном направлении,,,(см. примечание),61,Operational,PDF
bufr4/0/20/063/74,020063,Особые явления,74,Видимость уменьшилась (солнце видно) в указанном направлении,,,(см. примечание),61,Operational,PDF
bufr4/0/20/063/75,020063,Особые явления,75,Видимость уменьшилась (солнца не видно) в указанном направлении,,,(см. примечание),61,Operational,PDF
