ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source
bufr4/3/11/014/16/025170,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,025170,Intervalle d'échantillonnage (temps),Secondes,,,Operational,AI Engine
bufr4/3/11/014/17/004026,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,004026,Période ou décalage dans le temps,,,,Operational,AI Engine
bufr4/3/11/014/18/007077,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,007077,Hauteur du capteur par rapport à la station,,,,Operational,AI Engine
bufr4/3/11/014/19/012001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,012001,Température/température de l'air,,,,Operational,AI Engine
bufr4/3/11/014/20/008021,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,008021,Caractéristique temporelle,= 2 Moyenne temporelle,,,Operational,AI Engine
bufr4/3/11/014/21/025170,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,025170,Intervalle d'échantillonnage (temps),Secondes,,,Operational,AI Engine
bufr4/3/11/014/22/004026,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,004026,Période ou décalage dans le temps,,,,Operational,AI Engine
bufr4/3/11/014/23/007077,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,007077,Hauteur du capteur par rapport à la station,,,,Operational,AI Engine
bufr4/3/11/014/24/012003,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,012003,Point de rosée,,,,Operational,AI Engine
bufr4/3/11/014/25/201135,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,201135,Changer le champ de données,,,,Operational,AI Engine
bufr4/3/11/014/26/202130,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202130,Changer d'échelle,,,,Operational,AI Engine
bufr4/3/11/014/27/013003,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,013003,Humidité relative,,,,Operational,AI Engine
bufr4/3/11/014/28/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202000,Changer d'échelle,Annuler,,,Operational,AI Engine
bufr4/3/11/014/29/201000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,201000,Changer le champ de données,Annuler,,,Operational,AI Engine
bufr4/3/11/014/30/201144,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,201144,Changer le champ de données,,,,Operational,AI Engine
bufr4/3/11/014/31/202133,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202133,Changer d'échelle,,,,Operational,AI Engine
bufr4/3/11/014/32/013002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,013002,Rapport de mélange,,,,Operational,AI Engine
bufr4/3/11/014/33/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202000,Changer d'échelle,Annuler,,,Operational,AI Engine
bufr4/3/11/014/34/201000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,201000,Changer le champ de données,Annuler,,,Operational,AI Engine
bufr4/3/11/014/35/008021,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,008021,Caractéristique temporelle,= 2 Moyenne temporelle,,,Operational,AI Engine
bufr4/3/11/014/36/025170,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,025170,Intervalle d'échantillonnage (temps),Secondes,,,Operational,AI Engine
bufr4/3/11/014/37/004026,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,004026,Période ou décalage dans le temps,,,,Operational,AI Engine
bufr4/3/11/014/38/007077,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,007077,Hauteur du capteur par rapport à la station,,,,Operational,AI Engine
bufr4/3/11/014/39/011001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,011001,Direction du vent,,,,Operational,AI Engine
bufr4/3/11/014/40/011002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,011002,Vitesse du vent,,,,Operational,AI Engine
bufr4/3/11/014/41/008023,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,008023,Statistiques de premier ordre,=10 signifie l'écart-type (N),,,Operational,AI Engine
bufr4/3/11/014/42/202130,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202130,Changer d'échelle,,,,Operational,AI Engine
bufr4/3/11/014/43/007004,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,007004,Pression,,,,Operational,AI Engine
bufr4/3/11/014/44/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202000,Changer d'échelle,Annuler,,,Operational,AI Engine
bufr4/3/11/014/45/202129,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202129,Changer d'échelle,,,,Operational,AI Engine
bufr4/3/11/014/46/012001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,012001,Température/température de l'air,,,,Operational,AI Engine
bufr4/3/11/014/47/012003,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,012003,Point de rosée,,,,Operational,AI Engine
bufr4/3/11/014/48/013003,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,013003,Humidité relative,,,,Operational,AI Engine
bufr4/3/11/014/49/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202000,Changer d'échelle,Annuler,,,Operational,AI Engine
bufr4/3/11/014/50/202132,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202132,Changer d'échelle,,,,Operational,AI Engine
bufr4/3/11/014/51/013002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,013002,Rapport de mélange,,,,Operational,AI Engine
bufr4/3/11/014/52/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202000,Changer d'échelle,Annuler,,,Operational,AI Engine
bufr4/3/11/014/53/202129,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202129,Changer d'échelle,,,,Operational,AI Engine
bufr4/3/11/014/54/011001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,011001,Direction du vent,,,,Operational,AI Engine
bufr4/3/11/014/55/011002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,011002,Vitesse du vent,,,,Operational,AI Engine
bufr4/3/11/014/56/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,202000,Changer d'échelle,Annuler,,,Operational,AI Engine
bufr4/3/11/014/57/008023,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,008023,Statistiques de premier ordre,Annuler,,,Operational,AI Engine
