ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source
bufr4/3/06/039/3/022073,06,Séquences météorologiques ou océanographiques communes,306039,(Séquence pour la représentation des mesures de base des vagues),,022073,Hauteur maximale des vagues,,,,Operational,Original
bufr4/3/06/039/4/022074,06,Séquences météorologiques ou océanographiques communes,306039,(Séquence pour la représentation des mesures de base des vagues),,022074,Période moyenne des vagues,,,,Operational,Original
bufr4/3/06/039/5/022071,06,Séquences météorologiques ou océanographiques communes,306039,(Séquence pour la représentation des mesures de base des vagues),,022071,Période spectrale maximale des vagues,,,,Operational,Original
bufr4/3/06/039/6/022076,06,Séquences météorologiques ou océanographiques communes,306039,(Séquence pour la représentation des mesures de base des vagues),,022076,Direction d'où viennent les vagues dominantes,,,,Operational,Original
bufr4/3/06/039/7/022077,06,Séquences météorologiques ou océanographiques communes,306039,(Séquence pour la représentation des mesures de base des vagues),,022077,Dispersion directionnelle de la vague dominante,,,,Operational,Original
bufr4/3/06/040/1/022078,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,022078,Durée de l'enregistrement des vagues,,,,Operational,Original
bufr4/3/06/040/2/022082,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,022082,Densité maximale d'ondes à spectres non directionnels,,,,Operational,Original
bufr4/3/06/040/3/106000,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,106000,Répétition différée de 6 descripteurs,,,,Operational,Original
bufr4/3/06/040/4/031001,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,031001,Facteur de répétition différée du descripteur,Nombre de groupes de fréquence,,,Operational,Original
bufr4/3/06/040/5/022080,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,022080,Fréquence centrale des bandes d'ondes,,,,Operational,Original
bufr4/3/06/040/6/022069,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,022069,Densité spectrale des vagues,,,,Operational,Original
bufr4/3/06/040/7/022086,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,022086,Direction d'où viennent les vagues (valeur moyenne),,,,Operational,Original
bufr4/3/06/040/8/022087,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,022087,Direction principale d'où viennent les vagues,,,,Operational,Original
bufr4/3/06/040/9/022088,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,022088,Première coordonnée polaire normalisée dérivée des coefficients de Fourier,,,,Operational,Original
bufr4/3/06/040/10/022089,06,Séquences météorologiques ou océanographiques communes,306040,(Séquence pour la représentation des mesures détaillées du spectre des vagues),,022089,Deuxième coordonnée polaire normalisée dérivée des coefficients de Fourier,,,,Operational,Original
bufr4/3/06/041/1/002032,06,Séquences météorologiques ou océanographiques communes,306041,(Profil de la profondeur et de la température (exactitude/précision élevée)),,002032,Indicateur de numérisation,= 0 Profondeurs des capteurs à poste fixe,,,Operational,Original
bufr4/3/06/041/2/102000,06,Séquences météorologiques ou océanographiques communes,306041,(Profil de la profondeur et de la température (exactitude/précision élevée)),,102000,Répétition différée de 2 descripteurs,,,,Operational,Original
bufr4/3/06/041/3/031001,06,Séquences météorologiques ou océanographiques communes,306041,(Profil de la profondeur et de la température (exactitude/précision élevée)),,031001,Facteur de répétition différée du descripteur,Nombre de profondeurs,,,Operational,Original
bufr4/3/06/041/4/007062,06,Séquences météorologiques ou océanographiques communes,306041,(Profil de la profondeur et de la température (exactitude/précision élevée)),,007062,Profondeur sous la surface de la mer/ de l'eau,,,,Operational,Original
bufr4/3/06/041/5/022043,06,Séquences météorologiques ou océanographiques communes,306041,(Profil de la profondeur et de la température (exactitude/précision élevée)),,022043,Température de la mer/de l'eau,,,,Operational,Original
bufr4/3/06/042/1/002169,06,Séquences météorologiques ou océanographiques communes,306042,(Mesure du vent au moyen de bouées dérivantes),,002169,Type d'anémomètre,"Ex. = 2 WOTAN, = 3 Anémomètre sonique",,,Operational,Original
bufr4/3/06/042/2/007033,06,Séquences météorologiques ou océanographiques communes,306042,(Mesure du vent au moyen de bouées dérivantes),,007033,Hauteur du capteur au-dessus de la surface de l'eau,Hauteur de l'anémomètre au-dessus de la surface de l'eau ou hauteur réelle pour WOTAN,,,Operational,Original
bufr4/3/06/042/3/008021,06,Séquences météorologiques ou océanographiques communes,306042,(Mesure du vent au moyen de bouées dérivantes),,008021,Caractéristique temporelle,= 2 Moyenne sur une certaine période,,,Operational,Original
bufr4/3/06/042/4/004025,06,Séquences météorologiques ou océanographiques communes,306042,(Mesure du vent au moyen de bouées dérivantes),,004025,Période ou décalage dans le temps,Période à laquelle correspond la valeur moyenne en minutes,,,Operational,Original
bufr4/3/06/042/5/011001,06,Séquences météorologiques ou océanographiques communes,306042,(Mesure du vent au moyen de bouées dérivantes),,011001,Direction du vent,À la hauteur du capteur,,,Operational,Original
bufr4/3/06/042/6/011002,06,Séquences météorologiques ou océanographiques communes,306042,(Mesure du vent au moyen de bouées dérivantes),,011002,Vitesse du vent,À la hauteur du capteur,,,Operational,Original
bufr4/3/06/043/1/041001,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,041001,pCO2,,,,Operational,Original
bufr4/3/06/043/2/008043,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,008043,Type de constituants chimiques ou physiques de l'atmosphère,Chiffré 3 (dioxyde de carbone),,,Operational,Original
bufr4/3/06/043/3/015028,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,015028,Fraction molaire du constituant/polluant atmosphérique en air sec,,,,Operational,Original
bufr4/3/06/043/4/008043,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,008043,Type de constituants chimiques ou physiques de l'atmosphère,Annuler,,,Operational,Original
bufr4/3/06/043/5/013080,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,013080,pH de l'eau,,,,Operational,Original
bufr4/3/06/043/6/041005,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,041005,Turbidité,,,,Operational,Original
bufr4/3/06/043/7/041003,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,041003,Nitrates dissous,,,,Operational,Original
bufr4/3/06/043/8/022188,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,022188,Oxygène dissous,,,,Operational,Original
bufr4/3/06/043/9/041002,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,041002,Fluorescence,,,,Operational,Original
bufr4/3/06/043/10/106000,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,106000,Répétition différée de 6 descripteurs,,,,Operational,Original
bufr4/3/06/043/11/031000,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original
bufr4/3/06/043/12/004024,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,004024,Période ou décalage dans le temps (en heures),Chiffré -1 (heure précédente),,,Operational,Original
bufr4/3/06/043/13/014002,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,014002,"Rayonnement de grande longueur d'onde, intégré sur une période déterminée",Rayonnement de grande longueur d'onde descendant,,,Operational,Original
bufr4/3/06/043/14/014002,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,014002,"Rayonnement de grande longueur d'onde, intégré sur une période déterminée",Rayonnement de grande longueur d'onde ascendant,,,Operational,Original
bufr4/3/06/043/15/014012,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,014012,"Bilan du rayonnement de grande longueur d'onde, intégré sur une période déterminée",,,,Operational,Original
bufr4/3/06/043/16/014004,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,014004,"Rayonnement de courte longueur d'onde, intégré sur une période déterminée",,,,Operational,Original
bufr4/3/06/043/17/004024,06,Séquences météorologiques ou océanographiques communes,306043,(Observations sur la biogéochimie et le rayonnement en milieu marin),,004024,Période ou décalage dans le temps (en heures),Annuler,,,Operational,Original
